Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-ascent,3.7195439543744873,0.425022951251469,1.7009394381959244,4.484109834038151,0.6652973424633187,0.01,1,3.659560994796376,13.835007228523796,0.38642527780441344,3.659560994796376,4.738677992820739
