Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GA-ascent,2198.25186523075,9.686315206277369,401.0,3609.0,938.7291473324252,0.01,2,1987.7371181670399,4832311.262990471,8.267947181670399,1987.7371181670399,2.6725795555114744
