Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-ascent,62.53377481798913,42.60257778768436,10.025190057284355,80.70520291379067,16.32452780951148,0.01,1,60.36541049958542,3910.4729929869723,41.52904674465855,60.36541049958542,3.178086533546448
