Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-unif,45.63681160539322,30.292085477149147,11.506625370248432,66.27052396648203,13.001943976377863,0.01,1,43.745491497310724,2082.718573506153,27.5326380750697,43.745491497310724,3.9679046154022215
