Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD,0.0008029244254541545,8.015806762267454e-08,0.0008029244251592793,0.0008029244256531065,1.8270346067088735e-13,0.0001,50,0.0008029244254541545,6.446876329908841e-07,8.015806762267455e-08,0.0008029244254541545,5.881040363311768
