Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-unif,44.90440681659175,29.525204832651564,11.382857703206229,77.83412291916794,14.317317639064354,0.01,1,42.56078203196117,2016.4057515499721,26.809723340465638,42.56078203196117,5.352470774650573
