Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD,364.39387904862275,7.4883289433587885,180.73715781757423,434.232181005354,50.50297922732291,0.01,1,360.87719265321675,132782.8990881023,6.390489170318334,360.87719265321675,3.5958372592926025
