Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-unif,2.9576814054421683,0.2794960854497364,0.1858537404578482,4.266197809266188,1.2283920161923987,0.01,2,2.6905264077226843,8.747879296098361,0.21921041921366097,2.6905264077226843,4.834423303604126
