Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD,2.8899561748591918,0.254961249893083,0.32912259344592387,4.270403796121755,1.1197548257588468,0.01,1,2.664206415200697,8.35184669260677,0.19847107653773643,2.664206415200697,5.885196528434753
