Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
GD,0.11476405813237604,0.0009841013382470786,0.11476390854979401,0.11476406504802883,2.983152312939811e-08,0.01,50,0.11476405813237214,0.013170789039011387,0.0009841013382470526,0.11476405813237214,1.7284051609039306
SA,7.044738932034656,9.64029989463226,0.005493827362621051,11.901407542328945,3.6802364585269967,0.001,1,6.007013087205109,49.62834662052479,6.8177541868615,6.007013087205109,0.20094636917114259
