Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GA-unif,1.2386249269764978e-06,6.203376563506547e-06,1.237834052390038e-06,1.2431062548505736e-06,1.2398730059046486e-09,1e-06,50,1.2386243064151713e-06,1.5341917097275347e-12,6.203369797665255e-06,1.2386243064151713e-06,0.965312795639038
