Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD,44.7455194311122,30.08728337524388,17.68584332601184,60.30202878867446,10.778533290448042,0.01,1,43.42792568459543,2002.1615091600397,27.84908009914376,43.42792568459543,4.538846898078918
