Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-unif,362.1016811651917,6.285131818740013,184.43412509654024,441.33141124754167,57.27564584584966,0.01,1,357.54318325986713,131117.6275026581,4.968751054782674,357.54318325986713,2.675015397071838
