Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GA-ascent,56.71826868556097,19.5473811444105,42.44670994329042,80.68216768520918,9.35413463744072,0.01,1,55.94159604330323,3216.9620026874863,16.862513574758434,55.94159604330323,2.563502297401428
