Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
GD,0.11476406504475613,0.031370390347929156,0.11476406495237557,0.11476406504802883,1.4886361609744543e-11,0.01,50,0.11476406504475613,0.013170790625597017,0.031370390347929156,0.11476406504475613,1.6102703428268432
SA,6.32769899538652,2.386247881092707,0.0012591793997853706,12.6323205198324,3.5446589481459077,0.001,3,5.241676021803017,40.03977457621557,1.8837827409773982,5.241676021803017,0.20940943241119384
