Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-unif,3.0217190114452293,0.31827802509350384,0.5183624082240148,4.291783527333941,1.2923359453697008,0.01,1,2.731419701992891,9.130785784129532,0.2527447793148024,2.731419701992891,7.22133159160614
