Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GD-ascent,63.05679836222005,41.94919455493283,30.541116893124368,80.70641508835948,15.34243143822845,0.01,1,61.161831375923796,3976.1598196936775,41.00181594670954,61.161831375923796,5.143339958190918
