Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GA-ascent,0.008297019547176801,8.160273201228516e-06,0.008297019419643892,0.008297022191876113,4.029957234313234e-10,0.001,50,0.008297019547176791,6.884053336623394e-05,8.16027320122851e-06,0.008297019547176791,4.086930351257324
