Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
GD,0.000802698503037521,0.0002830425453546387,0.000792421821266931,0.0008034233057299112,1.4823390929132164e-06,0.0001,50,0.0008026971343224609,6.443248867786773e-07,0.0002830420652506969,0.0008026971343224609,1.5627884292602539
SA,0.7615375478408765,0.3103767496012088,0.0016418025763980104,5.383810931533752,0.751915447072406,0.001,3,0.12067558670004082,0.5799394367714953,0.04554063694992101,0.12067558670004082,0.8591373109817505
