Algorithm,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mae,mean_runtime_sec
SA-GA-unif,0.000802924425382958,8.01580676166578e-08,0.0008029244251592793,0.0008029244256531065,1.8914450103631368e-13,0.0001,50,0.0008029244253829581,6.446876328765534e-07,8.015806761665783e-08,0.0008029244253829581,6.496275281906128
