lr,sigma,T0,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
0.01,0.5,0.1,27.042283734014443,2.500701811150472,4.539254746176152,49.65946232735654,11.275501354216432,0.01,1,24.57942592417499,731.2851095509421,2.255348310041931,1.4622394800186158
0.01,0.5,1.0,30.79384013791139,3.3896115371094258,3.819403655868957,51.98366495963429,11.531334460312086,0.01,1,28.553264541968957,948.2605904392425,3.001032498422318,1.0129010558128357
0.01,0.5,10.0,32.523219853232625,3.739681981309758,5.34609059021413,50.70415475470959,11.70249322009622,0.01,1,30.344875713294773,1057.759829621705,3.440961746832605,1.55794597864151
0.01,1.0,0.01,35.943251128414744,3.4054028230182154,13.141111039027509,52.245717273057494,10.760634760850909,0.01,1,34.29469406808951,1291.9173016802877,3.026478370240156,1.2512377500534058
0.01,1.0,0.1,25.85974763251197,2.1129654164233176,9.538819330772457,44.970587537960654,10.25946799340851,0.01,1,23.737520176072202,668.7265476172083,1.5503446099563498,1.0072682976722718
0.01,1.0,1.0,26.318199928069188,2.7567130673718525,8.057595779485533,38.3427357231201,8.985868742690272,0.01,1,24.736649134289856,692.647647453821,2.546515728890597,1.0864828109741211
0.01,1.0,10.0,33.32020123276345,3.8772942215731487,12.400240519077862,50.91983005625052,11.102877062539795,0.01,1,31.415950266162234,1110.2358101918512,3.5589629056210206,0.8839889168739319
0.01,2.0,0.01,31.860314285737623,3.3677898077854924,10.063529061548637,61.684237004173404,14.174121886617769,0.01,1,28.533732583194926,1015.0796263859768,3.0817076860840142,0.993485951423645
0.01,2.0,0.1,25.14476396465197,1.6786666858407122,2.3222043580362994,50.3722112374581,11.741855113353825,0.01,1,22.23483738045023,632.2591548380602,1.4444326298929548,1.0264005184173584
0.01,2.0,1.0,24.977344248003572,2.8778345558595886,1.1626679982331698,50.0,12.322077736500791,0.01,1,21.726346355034217,623.8677256832771,2.053418075724861,1.0576231598854064
0.01,2.0,10.0,27.51697457984701,3.0570987586540257,7.154024917729548,47.72131360705732,11.220168042452329,0.01,1,25.12551928074479,757.1838900279465,2.590047949575624,0.8594878673553467
0.05,0.1,0.01,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.11289650201797485
0.05,0.1,0.1,50.68197998833287,7.05932307036996,50.0,62.235535755350135,2.6666731938824917,0.01,19,50.61177678776751,2568.663095537773,7.0591313274593475,0.06144425868988037
0.05,0.1,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.037310028076171876
0.05,0.1,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.0263891339302063
0.05,0.5,0.01,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.365743362903595
0.05,0.5,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.06514523029327393
0.05,0.5,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.037536787986755374
