T0,alpha,step_size,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
10,0.999,0.5,0.4704976218037381,0.015265204217980229,0.015659239578143413,1.563048428174497,0.3972751626710628,0.01,2,0.2520723254299329,0.22136801212297336,0.01383483906812382,0.22057185173034669
50,0.9,0.005,21.158590208810814,4.183529860609417,0.9949611114741561,40.792985371876966,11.758001315208395,0.01,1,17.59077442001751,447.6859396243848,3.885676443111358,0.07349664688110352
50,0.9,0.01,18.869531491362455,3.889190521105558,4.3199878467348185e-05,33.828340657310044,11.177219612920199,1e-05,1,15.20292670600209,356.05921870351943,3.485430164693397,0.0593083667755127
50,0.9,0.05,18.560318574018414,3.822221410049302,0.995657666775351,40.793094492649146,11.348655874613694,0.01,2,14.686505214265539,344.4854255690529,3.495885447104602,0.06281694412231445
50,0.9,0.1,18.965210274812076,3.978600970234932,0.9976118713122322,40.79344701006938,10.240667362077202,0.01,1,15.962704430863973,359.6792007678376,3.712458223854261,0.06868932723999023
50,0.9,0.3,6.8090612725606094,2.2562900090284796,0.9957745086095695,12.977690393658191,3.749711575654327,0.01,1,5.683570929696282,46.363315413484706,2.1105648755182607,0.07964591979980469
50,0.9,0.5,1.3418713983436363,0.7413090217223184,0.01819842289343576,4.250379701759849,1.158202499337778,0.01,3,0.6776325111890884,1.8006188496927058,0.38980015803721557,0.08501139640808106
50,0.95,0.005,13.524058157756501,3.263661095451291,5.208687063884554e-07,33.82833254798489,8.26363504343589,1e-07,1,10.705722064544666,182.9001490543802,2.97520620774948,0.06749322891235351
50,0.95,0.01,22.398606536369773,4.350476770081977,0.9950021407771317,49.74747978097328,11.823815304186711,0.01,1,19.02353716908574,501.69757477110664,4.104758952488738,0.05669354438781738
50,0.95,0.05,22.52143029297979,4.449634259502964,0.0007572917407525637,40.79421203527579,10.54500292662761,0.0001,1,19.900194363848883,507.2148224415477,4.213084858067113,0.06381203651428223
50,0.95,0.1,17.869141170924916,3.9651142916368585,3.9812847058873704,31.846278824893623,8.33709756462421,0.01,2,15.805031173154353,319.30620618644383,3.816598722613799,0.06002212524414063
50,0.95,0.3,11.759858184632042,2.9167970732688504,0.0003294297372704591,25.939673847328883,7.3095777847795995,0.0001,1,9.212184167227324,138.29426452265724,2.672154080069474,0.060940732955932615
50,0.95,0.5,0.9395810643826438,0.5635193078446415,0.009399880143682537,4.007773623126647,0.8149316506438252,0.001,1,0.46765262890884346,0.8828125765464219,0.2594100511016702,0.07679486274719238
50,0.99,0.005,23.83236998000843,4.615523946490194,1.9899208837855298,40.792975848951045,10.465887662113376,0.01,2,21.411376749476666,567.981858864007,4.414607922591817,0.1250361442565918
50,0.99,0.01,19.54268266334536,3.964759337879726,0.9949875246460209,49.747455543480676,11.501280274469591,0.01,1,15.799904991116751,381.91644568021934,3.6445083663225053,0.19974442481994628
50,0.99,0.05,17.11647377353405,3.6436719091561716,0.9957245293687436,33.82883122209538,9.833127837899337,0.01,1,14.010113181684437,292.9736744400789,3.36134149833296,0.18447745323181153
50,0.99,0.1,18.134870484179118,3.358194123133768,0.009275251965171094,40.79639021375185,11.700004532755859,0.001,1,13.855808219351308,328.8735274779509,2.9988225684017134,0.1551014804840088
50,0.99,0.3,5.818534441421182,1.7193508425888981,0.017672602799509107,15.958709602924703,4.305647301157721,0.01,1,3.9136612479924393,33.855343046004506,1.4068353317576308,0.09513056755065918
50,0.99,0.5,0.5540701417189215,0.4022862555271236,0.0020176062024788166,1.3597668933010993,0.456710602111404,0.001,1,0.313702323650088,0.30699372194442576,0.1780696046652641,0.08149840354919434
50,0.995,0.005,19.65477303259961,3.9896610901426697,1.532441857321487e-05,40.79297876314895,11.416961599834956,1e-05,1,15.998846545638814,386.31010296300485,3.627156410735633,0.18569971084594727
50,0.995,0.01,17.729208051575938,3.858539259555679,0.9949695027951542,40.793069029405814,9.507814051117766,0.01,1,14.964166869740282,314.32481813606506,3.6572322498239247,0.16821409225463868
50,0.995,0.05,17.349676825161723,3.75314658761177,1.9901765556049984,25.869501636556286,6.987545780022804,0.01,1,15.880349174676207,301.0112859375538,3.6146320726081984,0.1664124870300293
50,0.995,0.1,19.217000839065186,3.148712974499071,0.9980463902474419,49.75148240778655,11.800912222230076,0.01,1,15.166792408807236,369.293121248632,2.7793381098909764,0.1496155834197998
50,0.995,0.3,3.600688405574143,1.3967409390769256,0.014191774997113882,9.957968082745955,2.294116667480158,0.01,1,2.775245162147985,12.964956994036065,1.1959762758577512,0.12342028617858887
50,0.995,0.5,0.3840282654014036,0.19615079375117303,0.007691614965112947,1.2268988586629437,0.3108222077480104,0.001,1,0.22553772145222972,0.14747770862721088,0.06134243679896357,0.09475320816040039
50,0.999,0.005,17.084256750539033,3.8017058623560525,0.9949766269243714,33.828328075415556,8.992065848894915,0.01,2,14.526340918740555,291.8718287183385,3.57865467055781,0.5958700275421143
50,0.999,0.01,18.608561413560338,3.924657542478948,2.2421612229095444e-06,33.82842184058734,10.32480156331241,1e-06,1,15.481506081788952,346.2785578822467,3.6213515101672185,0.6957899951934814
50,0.999,0.05,14.019537062720847,2.8668027225532016,1.992611980146977,40.79410941789156,8.238331167495447,0.01,1,11.343602559490373,196.54741945300347,2.655762355944732,0.7125365734100342
50,0.999,0.1,12.844919400939819,1.6892022685418175,0.0008776530328944432,33.83351946947838,8.07021088006419,0.0001,1,9.993180212921898,164.99195441664017,1.3063348751438957,0.511531229019165
50,0.999,0.3,1.4747983687838664,0.34479032271779725,0.006910908796685433,5.0546089011954445,1.072839058589886,0.001,1,1.0119518678926978,2.175030228567553,0.13883754343022717,0.34365225791931153
50,0.999,0.5,0.3902739730036015,0.017707627351222777,0.007936477244429696,1.1019871098776637,0.3227677367376747,0.001,2,0.21939635850500117,0.15231377400401588,0.015951534198514278,0.2607026767730713
100,0.9,0.005,17.25720270795575,3.9044320230270975,0.9949770891710443,33.8283314399933,7.939669357667088,0.01,1,15.322294077402297,297.8110453034753,3.7513754680262537,0.06737578392028809
100,0.9,0.01,22.46657193402086,4.28175358346019,0.9950056276980774,49.747449852385785,12.853331822772411,0.01,1,18.426576337459974,504.7468544665338,3.976021067262231,0.06314020156860352
100,0.9,0.05,19.28424495504753,3.9550317764866145,0.9950804450263089,40.7939298982583,11.16813018743751,0.01,3,15.721163175882474,371.8821034862761,3.6297756427785712,0.0538133430480957
100,0.9,0.1,19.67693707824417,3.987375942134551,0.001624647078308783,49.74921092899993,10.990587893273668,0.001,1,16.321422442342655,387.1818527811802,3.736797321556993,0.06109893798828125
100,0.9,0.3,9.940791730076626,2.6751918686366296,1.0140638313622539,28.927419255175806,6.673707853486045,0.01,1,7.3675615848853635,98.81934022075984,2.460497872030458,0.07442807197570801
100,0.9,0.5,0.7269553660473029,0.5997932990234306,0.00456125733172108,2.1085430419259144,0.5516183010616384,0.001,1,0.4734779341836743,0.5284641042249683,0.3515840161952445,0.05927931785583496
100,0.95,0.005,18.850603598851883,3.837962162163438,2.1085043913515733e-05,49.7474536023954,11.66875081262043,1e-05,1,14.804915079594942,355.3452560410476,3.511980303493246,0.06857261657714844
100,0.95,0.01,19.73422427963433,4.111871428238438,0.9950256396760242,31.838496886829745,10.032408337539213,0.01,1,16.993833907267152,389.4396079189091,3.8574038600089504,0.055467777252197266
100,0.95,0.05,18.765870324772475,3.860635176714065,0.9955521722149197,40.79405059898457,10.944936157110616,0.01,2,15.243564595033176,352.15788904617625,3.5867135155943317,0.053238964080810545
100,0.95,0.1,20.377718025090434,4.087620910929678,1.0167443344644767,40.794415015461354,9.784266264177742,0.01,1,17.875109106849365,415.2513919100956,3.872821181660701,0.06498167037963867
100,0.95,0.3,11.936858383848453,2.7173512641457673,1.0087703203040341,31.86505520615168,8.475967540638928,0.01,2,8.405150940113352,142.48858807605308,2.380041201082795,0.07869083404541016
100,0.95,0.5,1.9552527573703244,0.8457520255485398,0.007609031389067766,9.081674005585109,1.772150382498437,0.001,1,0.8261333833073814,3.8230133452042567,0.4693185128450855,0.061074771881103516
100,0.99,0.005,20.810449759069346,4.207092258752599,1.575623961969086e-06,40.79298910746781,10.79809697917428,1e-06,1,17.7897701166456,433.07481917474945,3.9484241035077074,0.10783427238464355
100,0.99,0.01,17.206706555114575,3.696083205758186,0.9949708650290638,31.838526626427722,10.370452082722352,0.01,3,13.730421482015126,296.07075047382284,3.3621553767967356,0.10644775390625
100,0.99,0.05,16.35448179676769,3.5525188385984907,0.9957434823028493,33.82924623291116,9.300216461760273,0.01,1,13.452696703828904,267.4690748408058,3.265617240177141,0.08063215255737305
100,0.99,0.1,22.470608906409193,3.7743533238119813,0.9989533090962315,40.79830384736487,13.02051162419193,0.01,1,18.313780103219514,504.92826462479616,3.423930863359611,0.08587489128112794
100,0.99,0.3,4.203855314019466,1.3085453145414379,0.04562650551822678,9.988225888305095,2.77708021532199,0.01,1,3.1559824110531536,17.672399501209703,1.0900161911024986,0.08546663284301757
100,0.99,0.5,0.6671339909140921,0.48261951992915497,0.003863460114974515,2.038241471233727,0.5464304428938056,0.001,1,0.3827290594034421,0.4450677618329639,0.23027348613263954,0.11416035652160644
100,0.995,0.005,18.447189640530688,3.8379664125047097,4.540877304748392e-05,49.747446543486966,11.005135324161602,1e-05,1,14.804924928232268,340.2988056337027,3.5343618816413334,0.19743114471435547
100,0.995,0.01,13.250493044509323,3.3070433264866805,0.9949627286980363,28.853559219725405,6.915460789952429,0.01,1,11.302741613662612,175.57556592258996,3.1584735138029885,0.14794830322265626
100,0.995,0.05,18.948111676548013,3.775885034873913,0.9950158464593422,31.84025204149144,9.629994003179231,0.01,1,16.318521734693594,359.0309361069352,3.5420084405905885,0.11908956527709962
100,0.995,0.1,15.487989742884,2.8022081374468555,1.9910522901365955,31.856688907751334,8.450491350834747,0.01,1,12.97948466639362,239.87782627567998,2.53179351560774,0.11874354362487793
100,0.995,0.3,2.597312108097561,0.9981292127091635,0.0038693285543871525,5.015860605518029,1.6708861921266052,0.001,1,1.9885093713208521,6.746030186870197,0.6882744595078083,0.10897464752197265
100,0.995,0.5,0.33193973173848784,0.20007484929431965,0.013975905112880938,1.2369951753929715,0.2922220929885483,0.01,3,0.15744914695231443,0.11018398550661926,0.05922524516170493,0.09145248413085938
100,0.999,0.005,15.930457636447024,3.6960782295189825,1.8483553018810994e-05,31.838489967447536,8.078127550654404,1e-05,1,13.730380030501399,253.7794805066333,3.4566112089269905,0.5992379188537598
100,0.999,0.01,16.822697161479095,3.902288711796963,0.9949807865900375,25.868798138639384,5.9895722908285585,0.01,1,15.72031054272706,283.0031397868368,3.792954935574228,0.5488893413543701
100,0.999,0.05,15.946325258412978,2.797168604269496,1.9916194306681998,33.82874666785655,8.86641187508796,0.01,3,13.254132552091026,254.2852892470997,2.4806134298777742,0.42060997962951663
100,0.999,0.1,10.696075283445392,1.4501632287408572,0.0005342244914707805,24.881712676218015,7.183541412731888,0.0001,1,7.924819192934143,114.40602646913143,1.2118841349250065,0.43102096557617187
100,0.999,0.3,2.067729447314828,0.4847935135323779,0.020845102816878125,7.963471506958208,1.6466508834180897,0.01,1,1.250618221293496,4.275505067292884,0.2519635134001323,0.6526555252075196
100,0.999,0.5,0.37718916392801527,0.018838292722687503,0.02269509182202789,1.0933111749765203,0.28133779667518377,0.01,2,0.25123835206167905,0.1422716653847152,0.01668467869284546,0.4320899295806885
