lr,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
0.0001,0.0008029408914281229,0.0002831277918849299,0.0008020240302042403,0.0008039708235902943,2.817841431838922e-07,0.0001,25,0.0008029408419834461,6.447140751273885e-07,0.0002831277745424205,1.234795618057251
0.001,0.008297022986954835,0.0028566196948306088,0.008297019419643892,0.00829702463091353,2.233902801154795e-09,0.001,25,0.008297022986954535,6.884059044605693e-05,0.00285661969483059,1.085824155807495
0.01,0.11476332174963388,0.03137030065413798,0.11474556895256116,0.11476406504802883,3.6238028769655847e-06,0.01,25,0.11476332169242072,0.01317062001900999,0.03137030065109047,0.9075243663787842
0.05,1.7481635958412982,0.238230275898481,1.7481635958412949,1.7481635958412984,7.856740153113387e-16,0.01,25,1.7481635958412987,3.056075957824778,0.23823027589848095,0.9815510654449463
0.1,3.022705270772703,0.464194467502791,2.2797367016488583,3.6840413308737827,0.6778719313997772,0.01,4,2.94571498936632,9.136747153957081,0.44453900823177334,1.1226080989837646
0.3,5.00663009671636,1.4913058308459053,2.7448836427685,7.832101284446383,1.6042130101185919,0.01,1,4.7426622843622654,25.066344925346062,1.377072666864801,1.2848164749145508
0.5,6.338370400813519,1.9198961268610535,2.895179993817177,10.74214417687943,1.7786311771504328,0.01,1,6.083700393147035,40.174939337908924,1.7697768182165567,1.6273648357391357
