T0,alpha,step_size,mean,best,worst,std,epsilon,near_optimal_count
100,0.99,0.5,0.09368421713941393,0.010631287931886835,0.26657179720838586,0.05853930895601008,0.01,2
100,0.995,0.005,7.224169261354907,0.0005972499475430659,11.217550817763893,2.8440570980817736,0.0001,1
100,0.995,0.01,9.000248666288183,4.884067713483866,11.217571422895286,2.0001765814568464,0.01,2
100,0.995,0.05,7.110726483092677,2.580105416700715,10.645062597628453,2.5006875563313975,0.01,1
100,0.995,0.1,3.953356582398336,0.002806044738833169,10.12294947676453,3.162396688371073,0.001,1
100,0.995,0.3,0.03741587878192041,0.007128901377328578,0.08888442980763189,0.023151751785876074,0.001,1
100,0.995,0.5,0.06839972962026364,0.014792283093758574,0.14628357996922903,0.03929807136098321,0.01,3
100,0.999,0.005,7.065964777884678,0.0005687939242311479,11.217551157397002,2.7783742595074905,0.0001,1
100,0.999,0.01,7.8183310525870855,0.0008353238271117114,11.901258413103623,2.729465486514021,0.0001,1
100,0.999,0.05,2.038411295231925,0.0013975852389447319,8.813951204411225,2.94591548834691,0.001,1
100,0.999,0.1,0.19111832686171945,0.0009096016374816607,3.576144793619062,0.7766271211104907,0.0001,1
100,0.999,0.3,0.03654134961521942,0.005570541172485566,0.08706656419349956,0.022123446023967073,0.001,2
100,0.999,0.5,0.08136368225786147,0.02182575540511822,0.17262604558410688,0.04185218140683251,0.01,1
