T0,alpha,step_size,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
100,0.9,0.5,0.01302370832708487,0.14805862890082852,4.781300524535508e-05,0.055735098622123655,0.010605701375128892,1e-05,1,0.007558840977991861,0.00016961697858897977,0.09864008433536467,0.044221620559692386
100,0.95,0.005,1.0552293916173442e-06,0.0011758887101739632,9.569427159024791e-09,3.760863097083125e-06,8.39693902859661e-07,1e-09,1,6.390799781196562e-07,1.1135090689331103e-12,0.0007776466601253183,0.13141510963439942
100,0.95,0.01,8.245893809400606e-06,0.0033456722238978686,1.6253415253670733e-07,3.629005262339851e-05,7.1203446516154504e-06,1e-07,2,4.158780681656882e-06,6.799476471591124e-11,0.0023466081899525047,0.21592045783996583
100,0.95,0.05,0.00016849970527205196,0.01656709003501688,2.4361241299136034e-06,0.0006041374378173226,0.00014014954860042003,1e-06,1,9.354279610887669e-05,2.8392150676768375e-08,0.012054525786629857,0.14999863624572754
100,0.95,0.1,0.0005543331592250205,0.027932511698467437,1.549447996808136e-05,0.0018117810078056521,0.00040907084690116615,1e-05,2,0.00037409396364009224,3.0728525141639195e-07,0.022373583250811895,0.07249967575073242
100,0.95,0.3,0.004544308916184115,0.09714923513323528,1.010312370844241e-06,0.01368141853730118,0.0034063590240597102,1e-06,1,0.0030078998861194544,2.065074352571045e-05,0.07244287029996534,0.07868913650512695
100,0.95,0.5,0.01204335623348185,0.12966732982378879,0.0004728668241273311,0.03736762795512785,0.00856138625642043,0.0001,1,0.008470247619457267,0.00014504242936654613,0.09894498498297223,0.05804924011230469
100,0.99,0.005,8.825895622321729e-07,0.00134144282256534,1.4074819604173812e-08,3.8142030532824963e-06,7.278219452892241e-07,1e-08,1,4.992389721532047e-07,7.789643353611784e-13,0.0010148798503905932,0.2664779281616211
100,0.99,0.01,8.60708669879939e-06,0.003970132728274765,2.4662786526019567e-07,3.67173171680021e-05,7.185305100631051e-06,1e-07,1,4.738494703119842e-06,7.40819414406494e-11,0.002793871693621388,0.10606225967407226
100,0.99,0.05,6.983182446451667e-05,0.011968978111018635,1.3785577912683994e-06,0.00015003943061469704,4.394309477445078e-05,1e-06,1,5.427235142949589e-05,4.876483708043068e-09,0.010274607646991086,0.08175182342529297
100,0.99,0.1,0.00045394489186163117,0.03084944594409117,9.263854353474984e-06,0.0013966897125926353,0.00032174285132405007,1e-06,2,0.00032023038967146487,2.0606596484726801e-07,0.02516938653639625,0.11865519523620606
