lr,sigma,T0,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
0.001,1.0,10.0,0.00829702204466727,0.0028566195567563428,0.008297019631016145,0.00829702458543169,1.606772760736554e-09,0.001,20,0.008297022044667113,6.884057480969463e-05,0.002856619556756333,1.0600891590118409
0.001,2.0,0.01,8.403333668068518,3.388512959711524,0.018028528456004,11.120582276324809,2.8884507751283537,0.01,1,7.891316040848591,70.6160167368939,3.111049977331034,1.1447089314460754
0.001,2.0,0.1,0.00977681591409601,0.003317440912596318,0.004014518343965268,0.02453299888467031,0.003710739372963773,0.001,1,0.009045249732542348,9.5586129418121e-05,0.0030943886503029022,1.1573029041290284
0.001,2.0,1.0,0.008297022616584777,0.002856619640560023,0.008297019475130174,0.008297024636345629,1.902058603502172e-09,0.001,20,0.008297022616584559,6.88405843001193e-05,0.0028566196405600095,1.1125644445419312
0.001,2.0,10.0,0.008297022262387056,0.0028566195886589978,0.008297019420745233,0.008297024630433913,1.966293039843818e-09,0.001,20,0.008297022262386822,6.884057842254642e-05,0.0028566195886589826,1.1736501097679137
0.01,0.1,0.01,0.11476406504802883,0.03137039034832409,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.1187576413154603
0.01,0.1,0.1,0.11476406504802883,0.03137039034832408,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.080015742778778
0.01,0.1,1.0,0.11476406504802883,0.03137039034832409,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.102037739753723
0.01,0.1,10.0,0.11476406504802883,0.03137039034832408,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.1149476289749145
0.01,0.5,0.01,0.1220303747633115,0.03274533353490155,0.07954795165605733,0.1758316694249058,0.022803345142941443,0.01,1,0.11988085675021738,0.014891412364874252,0.0323749125328336,1.252320945262909
0.01,0.5,0.1,0.11476406504802883,0.03137039034832408,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.10352623462677
0.01,0.5,1.0,0.11476406504802883,0.03137039034832408,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.1002524137496947
0.01,0.5,10.0,0.11476406504802883,0.03137039034832409,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.043205487728119
0.01,1.0,0.01,0.2873395859097929,0.05691802336260159,0.042619365068422344,0.8119447662928789,0.18969842689897984,0.01,1,0.21582063029947732,0.08256403763081126,0.047794283767098024,1.2304829716682435
0.01,1.0,0.1,0.11476406504802883,0.03137039034832409,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.0799463748931886
0.01,1.0,1.0,0.11476406504802883,0.03137039034832408,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.0931472659111023
0.01,1.0,10.0,0.11476406504802883,0.03137039034832409,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.0527754426002502
0.01,2.0,0.01,2.1335656525867965,0.3443168468701091,0.09456159463360736,4.266516642422552,1.1462914429422955,0.01,2,1.7994772356813507,4.552102393898123,0.28277821797610114,1.377079725265503
0.01,2.0,0.1,0.11476406504802811,0.031370390348324007,0.11476406504801817,0.11476406504802883,2.4095692490871526e-15,0.01,20,0.11476406504802812,0.013170790626348027,0.03137039034832402,1.1319464087486266
0.01,2.0,1.0,0.11476406504802883,0.03137039034832408,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.1918198585510253
0.01,2.0,10.0,0.11476406504802883,0.03137039034832409,0.11476406504802883,0.11476406504802883,0.0,0.01,20,0.11476406504802883,0.013170790626348192,0.0313703903483241,1.1003583431243897
0.05,0.1,0.01,1.7481635958412973,0.238230275898481,1.7481635958412949,1.7481635958412984,1.6997655913013288e-15,0.01,20,1.7481635958412973,3.0560759578247745,0.2382302758984809,1.2026862382888794
0.05,0.1,0.1,1.7481635958412975,0.238230275898481,1.7481635958412949,1.7481635958412984,1.538370149106851e-15,0.01,20,1.7481635958412975,3.056075957824776,0.23823027589848095,1.1344148635864257
0.05,0.1,1.0,1.7481635958412982,0.238230275898481,1.7481635958412949,1.7481635958412984,1.0695084443661337e-15,0.01,20,1.748163595841298,3.0560759578247776,0.23823027589848095,1.2019919276237487
0.05,0.1,10.0,1.7481635958412978,0.238230275898481,1.7481635958412949,1.7481635958412984,1.4458497151625687e-15,0.01,20,1.748163595841298,3.0560759578247763,0.23823027589848095,1.2347368717193603
0.05,0.5,0.01,1.799814127037618,0.2490429808595981,0.7212974545400894,2.5015959833231496,0.42203165800830933,0.01,1,1.7496342965096852,3.239330891884183,0.24373910925752112,1.2060595870018005
0.05,0.5,0.1,1.7481635958412973,0.23823027589848098,1.7481635958412949,1.7481635958412984,1.6997655913013288e-15,0.01,20,1.7481635958412973,3.056075957824775,0.23823027589848095,1.2238714814186096
0.05,0.5,1.0,1.7481635958412975,0.238230275898481,1.7481635958412949,1.7481635958412984,1.628663499255034e-15,0.01,20,1.7481635958412973,3.0560759578247754,0.23823027589848095,1.2910468935966493
0.05,0.5,10.0,1.7481635958412975,0.238230275898481,1.7481635958412949,1.7481635958412984,1.538370149106851e-15,0.01,20,1.7481635958412975,3.056075957824776,0.23823027589848095,1.0557469606399537
0.05,1.0,0.01,2.4270654496383046,0.3470732784548474,0.47123622195623627,4.119614987625976,1.0132821497364186,0.01,1,2.205426485252576,5.890646696827985,0.3155216101028602,1.2197553992271424
0.05,1.0,0.1,1.7481635958412975,0.23823027589848098,1.7481635958412949,1.7481635958412984,1.538370149106851e-15,0.01,20,1.7481635958412975,3.056075957824776,0.23823027589848095,1.0894169211387634
0.05,1.0,1.0,1.7481635958412982,0.238230275898481,1.7481635958412949,1.7481635958412984,1.0695084443661337e-15,0.01,20,1.748163595841298,3.0560759578247776,0.23823027589848095,1.062608528137207
0.05,1.0,10.0,1.748163595841297,0.238230275898481,1.7481635958412949,1.7481635958412984,1.7680105590573432e-15,0.01,20,1.7481635958412973,3.0560759578247736,0.23823027589848095,1.127303385734558
0.05,2.0,0.01,4.238596493420277,0.9500995757386899,1.1229825879159105,6.525334102435782,1.2834294966056343,0.01,1,4.039617427588568,17.965700234034674,0.8478223598317738,1.2605508804321288
0.05,2.0,0.1,1.7481635958412984,0.238230275898481,1.7481635958412949,1.7481635958412984,7.944109290391273e-16,0.01,20,1.7481635958412984,3.0560759578247785,0.23823027589848095,1.188174879550934
0.05,2.0,1.0,1.7481635958412975,0.238230275898481,1.7481635958412949,1.7481635958412984,1.538370149106851e-15,0.01,20,1.7481635958412975,3.056075957824776,0.23823027589848095,1.1134874820709229
0.05,2.0,10.0,1.7481635958412982,0.238230275898481,1.7481635958412949,1.7481635958412984,1.0695084443661337e-15,0.01,20,1.748163595841298,3.0560759578247776,0.23823027589848095,1.0694844841957092
0.1,0.1,0.01,2.778248084844378,0.42572051456178645,0.06927338569487107,4.16624935884548,1.0686670733722847,0.01,1,2.564490808568315,7.718662420941453,0.3858411254645143,1.1016215801239013
0.1,0.1,0.1,3.138236974579318,0.47806186665823386,0.22228026165370496,4.196060342131926,1.187590381190113,0.01,1,2.9048511829561035,9.848531308616753,0.4378078508255238,1.1490172028541565
0.1,0.1,1.0,2.9078743505325675,0.4419553448215409,0.28755804221477677,4.158794970228943,1.1289191576267334,0.01,1,2.6797900615586565,8.4557332384852,0.39886020299322666,1.2293954014778137
0.1,0.1,10.0,2.964156342064671,0.4567753050188842,0.06780461819024497,4.234304216312534,1.2459009821527303,0.01,1,2.6896010044006657,8.786222820202209,0.4068305857867992,1.0956482648849488
0.1,0.5,0.01,3.0815592649880754,0.5192232532161551,0.24273875928581434,4.378163248007272,1.3039963287036003,0.01,1,2.79206036438351,9.496007503633848,0.4575831228471919,1.206791889667511
0.1,0.5,0.1,2.8134677285174625,0.42418149018952434,0.8685873011664964,3.929649956829604,1.0622062934713599,0.01,2,2.605248251034639,7.915600659409209,0.38768336735747844,1.1883030176162719
0.1,0.5,1.0,3.2408669671575923,0.5211210326765177,0.27587834995635463,4.26194097843894,1.3419514522430385,0.01,1,2.949980508179004,10.503218698813251,0.4691924275937905,1.321482503414154
0.1,0.5,10.0,3.242645102866288,0.5299335680535451,0.18218080136697212,4.200918068654726,1.147485356293501,0.01,1,3.032824528428029,10.51474726314272,0.4881480159827215,1.085791325569153
0.1,1.0,0.01,3.0078019697252625,0.5353341978838236,0.39171331308904955,4.488986250991847,1.055149942050739,0.01,1,2.8166524970030453,9.046872689083168,0.4725660362835997,1.2011290788650513
0.1,1.0,0.1,2.557836214440488,0.36578990841717995,0.3323365971378647,3.8049229608922954,0.8795020561556093,0.01,1,2.401874733020293,6.542526099903247,0.3427443138641803,1.143716049194336
0.1,1.0,1.0,3.0321670914716314,0.5110623912978174,0.14792975446984302,4.16901562305307,1.1097671933687412,0.01,1,2.82178206938913,9.194037270603532,0.46354257094651485,1.1560373544692992
0.1,1.0,10.0,3.169745769037003,0.5092451878838197,0.3547649933182808,4.255764813642752,1.1241022414799915,0.01,1,2.9637277862562947,10.04728824032798,0.4676446576408112,1.0965400338172913
0.1,2.0,0.01,6.43680843473752,2.321062033708561,1.0656344056743632,11.43078496095743,2.845234337370103,0.01,1,5.773832729734918,41.43250282550808,1.8315441573706075,1.2260443449020386
0.1,2.0,0.1,3.168442721980572,0.509512731052732,0.17961007902111747,4.350635046856745,1.245729221730554,0.01,1,2.913277876996674,10.039029282471656,0.46289172591420813,1.2096863865852356
0.1,2.0,1.0,3.3494027588843154,0.5297082203542304,0.16168290955193898,4.380279254768496,0.9854819758324844,0.01,1,3.201144188650546,11.218498841221862,0.50003526815795,1.1997002005577087
0.1,2.0,10.0,3.017200183005463,0.4925295382822104,0.3161205547747099,4.432010678859033,1.2774260949150453,0.01,1,2.733437307925371,9.1034969443282,0.4392701761408536,1.2257716298103332
